"pop","exposure","pop_exposure"
"Funhe2EKm032231",0.014941951847401,0.133342620507645,0.841709724730831
"Funhe2EKm032232",0.00609889266700459,0.290731520091194,0.994542611314307
"Funhe2EKm032233",0.316747997351851,0.192981340714483,0.607869453948826
"Funhe2EKm032234",0.863722447092556,0.299690999855416,0.901532881318165
"Funhe2EKm032236",0.00317015140052873,0.19525862197255,0.0322680348462747
"Funhe2EKm032237",0.0010295334684086,0.138727329141584,0.0967607405118355
"Funhe2EKm032238",0.00243929271573502,6.32409075003911e-05,0.0295071663124229
"Funhe2EKm032239",0.400236163401792,0.0895893692356712,0.326096566725881
"Funhe2EKm032240",0.445836138228472,0.857603626619718,0.58473091225116
"Funhe2EKm032242",0.188214926801295,0.07043671002625,0.187307008770109
"Funhe2EKm032243",0.0603416201830158,0.0866208747865826,0.0158539971707911
"Funhe2EKm032244",0.600308246869745,0.00625025560829201,0.505294174632111
"Funhe2EKm032244l2",0.203627015178,0.261363873710352,0.258265778919663
"Funhe2EKm032245",0.438501614130644,0.210521803293546,0.167719787443487
"Funhe2EKm032246",1.4798486584409e-08,0.0667286798117658,0.925520158337961
"Funhe2EKm032247",0.00269925867536325,0.519500682318338,0.539540195737019
"Funhe2EKm032249",0.0192760243593093,0.0204721818313472,0.00356093837190043
"Funhe2EKm032251",0.226411111373645,0.142375946643258,0.705287132671455
"Funhe2EKm032252",0.483821625865145,0.00634714154520093,0.221715645205143
"Funhe2EKm032253",0.221536640644548,0.00175990395917191,0.0915825464490862
"Funhe2EKm032254",2.06026187549674e-06,0.485737658980963,0.132689407596455
"Funhe2EKm032255",0.287209433331668,0.0678871255390939,0.857993274327253
"Funhe2EKm032256",0.0451457096561458,0.104946720796993,0.29155842181006
"Funhe2EKm032257",0.183498076861532,0.0251373529427183,0.186341909883349
"Funhe2EKm032258",0.21603868522023,0.451212834657206,0.283026200217417
"Funhe2EKm032259",0.195606592761671,0.731683386499122,0.808777886862505
"Funhe2EKm032260",0.0220742882113824,0.935164638268421,0.960490317814892
"Funhe2EKm032260l2",3.78324073770906e-08,0.437840299133872,0.0546616523664887
"Funhe2EKm032263",0.404344932704558,3.15060003693683e-05,0.243530134113492
"Funhe2EKm032265",0.000405784777630374,0.210076891269254,0.0982365129665623
"Funhe2EKm032266",0.00694314932901239,0.826430570394311,0.441651094310968
"Funhe2EKm032267",0.86725481505768,0.263034578750903,0.97745496746171
"Funhe2EKm032268",0.00281354429688256,0.0125445822987422,0.00826426299219973
"Funhe2EKm032269",0.634142233480259,0.710265963738029,0.245973845440233
"Funhe2EKm032270",0.000222961971004072,0.00193544521467384,0.0378473609431573
"Funhe2EKm032271",0.0789656689682658,0.000816607809024735,0.0468912332340192
"Funhe2EKm032273",0.128558296766787,0.750330307919349,0.767659347250369
"Funhe2EKm032278",3.56105913255354e-05,0.0961725214604128,0.973892896083361
"Funhe2EKm032281",0.000135227619552975,0.651976828313907,0.943211793451905
"Funhe2EKm032283",0.00203283112854243,0.843114779678547,0.293892694187598
"Funhe2EKm032285",0.0705736963048676,5.93915253371543e-05,0.384210424263924
"Funhe2EKm032286",0.155405022940487,0.298446760218415,0.20279124273665
"Funhe2EKm032287",0.0850240110469331,0.000936362223959884,0.116081762699959
"Funhe2EKm032288",0.107810201920922,0.0128280789429057,0.250966561644317
"Funhe2EKm032290",0.00389780360767388,0.0326376230379549,0.824146012501108
"Funhe2EKm032291",0.00104395764447524,0.0896049066116799,0.791158980580617
"Funhe2EKm032292",0.150587926304631,0.0233924953575414,0.619392743402698
"Funhe2EKm032293",3.33288967902389e-10,0.00327801993729897,0.169831994639042
"Funhe2EKm032294",0.0830014096988902,0.698839758429706,0.0412242741781941
"Funhe2EKm032296",0.0136673480955145,0.00788473566428651,0.560244811384358
"Funhe2EKm032300",0.000280674298995107,0.110233371700527,0.530820804202187
"Funhe2EKm032304",0.414759267063056,0.558406701379301,0.841100647560556
"Funhe2EKm032307",0.803770593378488,0.816932689867244,0.110896801042199
"Funhe2EKm032308",0.270346889242047,0.158541342133149,0.910941192499206
"Funhe2EKm032312",0.185067225191059,0.000686907937001298,0.327674423323948
"Funhe2EKm032317",0.540681210781037,0.156222694836892,0.922271634489002
"Funhe2EKm032319",1.50742780218873e-06,0.123367898761123,0.774664481910664
"Funhe2EKm032322",0.159285664016916,0.0892311821780927,0.903495232234795
"Funhe2EKm032323",0.0248260567349082,0.0535329316297481,0.318152733440274
"Funhe2EKm032324",0.0534542085581321,0.355659427521527,0.807027720886913
"Funhe2EKm032325",0.35012958889333,0.383785537731028,0.545332434267475
"Funhe2EKm032326",0.958380711030968,0.0482215227233782,0.753190502369056
"Funhe2EKm032329",0.173824468415914,0.10904570576052,0.0565362768535999
"Funhe2EKm032333",5.1349743390014e-08,0.0645719206281146,0.304558479410298
"Funhe2EKm032338",0.148196543921006,0.0626207249613657,0.958496102953956
"Funhe2EKm032339",0.00214484092057105,5.92395458271532e-05,0.176650228110151
"Funhe2EKm032340",0.0208711819892008,0.39384876434183,0.499832534189368
"Funhe2EKm032345",0.131279483044365,0.174926037864291,0.280715942992787
"Funhe2EKm032350",6.93566413359691e-05,0.983817738072252,0.934190536331598
"Funhe2EKm032359",0.0167084079929385,0.916078363277937,0.421670480578443
"Funhe2EKm032363",0.0397963993810967,0.0175622412037692,0.675130665010561
"Funhe2EKm032366",0.0483553990379959,0.221498819041583,0.357751877370617
"Funhe2EKm032367",0.588999396841938,0.131355187201485,0.165784743452402
"Funhe2EKm032368",0.00722881889045402,6.61753393209513e-05,0.431109328917369
"Funhe2EKm032369",0.593970469338854,0.0612936963317024,0.238446715619301
"Funhe2EKm032370",0.26073929774807,0.722319339497715,0.389944466114127
"Funhe2EKm032371",0.0193983446522516,0.0421676611503083,0.205672985252734
"Funhe2EKm032372",0.00757843657437887,0.14369693958454,0.605135033248703
"Funhe2EKm032373",0.154846288675523,0.313269765880999,0.152117053074578
"Funhe2EKm032374",0.931732254201486,0.256362071976134,0.918148968907201
"Funhe2EKm032376",0.392287031325524,1.95677029286966e-08,0.00462941156757568
"Funhe2EKm032377",0.143724180029427,0.0330758858124757,0.270503332142944
"Funhe2EKm032378",0.0608452491492305,0.0433281161272145,0.0959671380482928
"Funhe2EKm032383",0.00988451480180015,0.615550276335762,0.908836134405415
"Funhe2EKm032384",0.00685136041830781,2.30772466421456e-05,0.739061765112764
"Funhe2EKm032385",0.13709448682431,0.220775820557728,0.0552287293054778
"Funhe2EKm032386",0.511584610365768,0.000192109540791981,0.903049411074262
"Funhe2EKm032388",0.00090066313880578,0.129546203852899,0.0207165830806537
"Funhe2EKm032391",0.631323685053537,0.599653389366631,0.932082588961246
"Funhe2EKm032393",4.43484882023788e-06,0.061576163413473,0.0100003224741369
"Funhe2EKm032394",0.576882796705682,0.372817855931714,0.626603452823952
"Funhe2EKm032395",0.201301540234614,0.190621852620657,0.559967619176014
"Funhe2EKm032397",0.204967309649362,0.0111183772909711,0.906010845515675
"Funhe2EKm032398",0.474949661327639,0.269721174512843,0.837677151594792
"Funhe2EKm032399",0.154844535410967,0.70501641645082,0.356077860573095
"Funhe2EKm032400",0.00729219423856916,0.366270302332458,0.245814194117542
"Funhe2EKm032401",0.0163312345555914,0.88673069487757,0.736615276058686
"Funhe2EKm032402",0.0479800840888626,1.19314837741081e-07,0.0341835734090755
"Funhe2EKm032403",5.43453871090692e-07,0.807981011217866,0.416859800682217
"Funhe2EKm032404",0.00177184383764806,0.144889129137308,0.507701634842392
"Funhe2EKm032405",0.0013720153911621,0.582847946953287,0.836812978791744
"Funhe2EKm032417",0.00341376641227695,0.109224299576823,0.487385881772292
"Funhe2EKm032418",0.116428995344437,0.24186022039079,0.234989235487209
"Funhe2EKm032422",0.000110482411825399,0.000522932083647668,0.0037447086455087
"Funhe2EKm032423",0.0017349785544184,0.00205857637055374,0.0686559023090064
"Funhe2EKm032424",0.321548765710564,0.123046283723197,0.0872287832249197
"Funhe2EKm032425",2.60615563764458e-06,4.12013260224143e-06,0.00510496974406975
"Funhe2EKm032426",0.63207326063762,0.356083320746612,0.827118729846319
"Funhe2EKm032428",0.990886426662428,0.566616016802091,0.27638680339966
"Funhe2EKm032430",0.00432357828394145,9.10857280472457e-08,0.103635852463824
"Funhe2EKm032433",0.0829552311468286,0.000948912961834529,0.657183135727676
"Funhe2EKm032434",0.227188006595601,2.11071270821983e-06,0.545969778075881
"Funhe2EKm032435",0.496839345952936,0.235403135279815,0.832285278203151
"Funhe2EKm032437",0.0149631076210051,0.165053737212077,0.8741957414568
"Funhe2EKm032438",0.0135404965020749,0.132933230174062,0.454472805371116
"Funhe2EKm032439",0.444697615065679,0.478672165447044,0.695704484146136
"Funhe2EKm032440",0.0593284105690575,0.70154305088706,0.10330293611056
"Funhe2EKm032441",3.20754788327017e-05,0.0617581607846315,0.251702733262496
"Funhe2EKm032443",4.50204071915901e-07,0.0247525825144572,0.527270291118495
"Funhe2EKm032444",0.156431666582518,0.81539199072424,0.73159683685015
"Funhe2EKm032445",0.735362114307061,0.687842154262149,0.588956082317128
"Funhe2EKm032446",0.308458187538842,0.374262244003355,0.484191122538643
"Funhe2EKm032447",3.49989398469685e-05,0.0343206861347434,0.24311470762712
"Funhe2EKm032448",0.002669332550198,0.04030406319236,0.394590764484445
"Funhe2EKm032449",0.063459178909171,0.249483566957008,0.497016011342625
"Funhe2EKm032450",0.589415674957992,0.000369529625026049,0.870401523366137
"Funhe2EKm032451",0.0301326860778473,0.746636997603756,0.624033605670168
"Funhe2EKm032452",0.122018736976807,0.01368426078526,0.520730730699162
"Funhe2EKm032453",0.271878313081899,0.134181327300839,0.274279310331849
"Funhe2EKm032454",0.012734623230979,0.493492772579311,0.517784143839709
"Funhe2EKm032455",0.622413994091251,0.18994114061633,0.722009374352014
"Funhe2EKm032457",0.0700382488636141,0.0293717352119864,0.0632881003808237
"Funhe2EKm032458",0.000302470538769432,0.441294190082255,0.115964120638251
"Funhe2EKm032459",0.00286370435709245,0.000221610559115503,0.402253041142579
"Funhe2EKm032460",2.12569182406867e-07,0.00777262360327442,0.184779485885891
"Funhe2EKm032461",0.0205647100513279,0.243240088473597,0.976756007475078
"Funhe2EKm032462",0.127822296066728,0.228906255257034,0.819359128348404
"Funhe2EKm032463",3.11184368402709e-05,0.813293503756078,0.944627907127632
"Funhe2EKm032465",0.00975265916664046,0.410586300945099,0.594544323012135
"Funhe2EKm032468",0.149674527010016,0.937734265111158,0.679719474789181
"Funhe2EKm032471",0.0718577004031754,0.413614483835498,0.74304713719426
"Funhe2EKm032472",0.134046157309789,0.126409473032369,0.911172978690652
"Funhe2EKm032474",0.085778865085129,0.632971206054313,0.841444484890602
"Funhe2EKm032480",0.0118426775467039,0.125012949586339,0.243629582431577
"Funhe2EKm032481",0.901667950350606,0.683589214634869,0.638892461604539
"Funhe2EKm032483",0.143751398556736,0.526071568933006,0.553079853406434
"Funhe2EKm032484",0.0270585947821849,0.165853440345954,0.921442842195805
"Funhe2EKm032485",0.0562684602986795,0.0282689472882445,0.418768664934876
"Funhe2EKm032486",0.0184933106354673,0.0118382907084003,0.136272739123573
"Funhe2EKm032488",0.106307914764154,0.0289721854220813,0.529793520974529
"Funhe2EKm032489",0.00382521148296673,6.25735274982328e-05,0.0852200552187395
"Funhe2EKm032490",0.00806103400443738,7.10645032173293e-06,0.430847710608801
"Funhe2EKm032491",0.28646560575579,0.22945136912707,0.500416631178213
"Funhe2EKm032492",0.920389076322109,0.675555798072927,0.756103756947091
"Funhe2EKm032493",0.00133497437682509,1.97326308354225e-06,0.295802729865804
"Funhe2EKm032494",0.000207361939015456,0.838555963583423,0.119490346404435
"Funhe2EKm032495",0.660452380601982,0.00233153912020409,0.629194344232498
"Funhe2EKm032496",0.0327636790582023,0.0948542678418009,0.117306269761059
"Funhe2EKm032497",9.80881544397828e-09,0.397820975898228,0.113479112077161
"Funhe2EKm032498",0.000182860409705038,0.464434869391903,0.663081611452888
"Funhe2EKm032499",0.0902119314003419,0.0123103088235006,0.297605227927194
"Funhe2EKm032500",0.001501541926978,0.470448401140316,0.688849452210369
"Funhe2EKm032501",0.586185519509541,0.00117591347206754,0.332569331094547
"Funhe2EKm032503",0.121088514515474,0.674978020927227,0.164536279262247
"Funhe2EKm032504",0.636443337736909,5.1244278576296e-05,0.838447745896937
"Funhe2EKm032505",0.000171617860388589,0.0643676303841588,0.216061497811979
"Funhe2EKm032506",4.99659730527022e-09,0.00532964861429942,0.146708264484938
"Funhe2EKm032507",0.0249671938190789,0.000236838682977584,0.287943485531221
"Funhe2EKm032508",0.455272052409254,0.054549886382669,0.755996325867537
"Funhe2EKm032509",0.528450811662866,1.29269871952428e-07,0.756490327935409
"Funhe2EKm032510",0.00114554651155874,0.291746137372806,0.612915342431393
"Funhe2EKm032511",0.525886171012934,0.0274858135347847,0.285442747217556
"Funhe2EKm032512",4.89311076515388e-05,0.000578098926610119,0.138586668985864
"Funhe2EKm032515",0.00361672394011371,0.184829614597564,0.102394125372432
"Funhe2EKm032517",0.208094764248731,0.0731700332348278,0.752380800113883
"Funhe2EKm032518",0.219653959531402,0.0115672195552099,0.201703492155577
"Funhe2EKm032519",1.17229857381592e-06,0.000518643063111698,0.307896390049255
"Funhe2EKm032520",0.00196992504227215,0.674993428104102,0.687324751122691
"Funhe2EKm032523",0.000527752684232258,0.0694491268419476,0.0023570917765068
"Funhe2EKm032525",0.000521791953227813,0.658963395146035,0.150350346826874
"Funhe2EKm032526",0.178015497919552,0.0218515767574822,0.615426331161943
"Funhe2EKm032529",0.130740750524304,0.915297943757545,0.33476229485567
"Funhe2EKm032530",0.949841743697687,0.431641075011099,0.16132770244591
"Funhe2EKm032531",3.10723450045684e-07,0.303198752515218,0.578247097056108
"Funhe2EKm032536",0.853489339444434,3.40121251460074e-05,0.635061833151737
"Funhe2EKm032537",0.802116785022579,0.27694552066281,0.909273021462119
"Funhe2EKm032540",0.215655250382776,0.0170625492460679,0.527182822013694
"Funhe2EKm032542",0.00228062934053534,0.0085177305521296,0.138918192144691
"Funhe2EKm032543",0.0866177030887554,0.262291280991132,0.486532862400758
"Funhe2EKm032544",0.0265838070250536,0.618260589157159,0.828094395241588
"Funhe2EKm032545",0.00384245813158488,0.00063306472953813,0.0907844986636343
"Funhe2EKm032546",0.190700431442957,0.0166171274568049,0.753494154987512
"Funhe2EKm032547",0.0320046379978923,0.01360185700247,0.950276325542575
"Funhe2EKm032548",0.317724332912972,0.642565153290556,0.740728078920446
"Funhe2EKm032550",0.155552142931263,0.926248370386448,0.763406707963231
"Funhe2EKm032551",0.240480231850658,0.00994206020263001,0.593490546532501
"Funhe2EKm032552",0.0518837052233088,0.457399530199751,0.851105431721999
"Funhe2EKm032553",0.0305499732637605,0.0065127531158481,0.715439873318548
"Funhe2EKm032554",0.0579738059310033,0.514029834384839,0.580374528187125
"Funhe2EKm032555",0.00024641170224543,0.000511490754964832,0.101649706030067
"Funhe2EKm032556",0.265052554166514,0.728731668154676,0.0794294437999947
"Funhe2EKm032557",0.102161639355855,0.544896748391863,0.935427053157541
"Funhe2EKm032558",0.000969130443740075,0.000404487060428566,0.139396437531127
"Funhe2EKm032559",0.00461250936385183,0.000143085716734998,0.52956591031322
"Funhe2EKm032560",0.110504236235211,0.57450737488688,0.348135416799186
"Funhe2EKm032561",1.64142406944984e-08,0.000368380403420284,0.253100196125871
"Funhe2EKm032563",0.000341527462460435,0.0334323534991033,0.472405331315039
"Funhe2EKm032564",0.0228970402739586,0.0105931909916421,0.730414421599876
"Funhe2EKm032565",0.0893783917072753,2.27727005210573e-09,0.116725553200067
"Funhe2EKm032566",0.0259541770140247,0.0633843631355457,0.847792735708215
"Funhe2EKm032567",0.0548064884133757,0.000835988238603146,0.44169191860951
"Funhe2EKm032568",9.54289994481792e-05,0.115333906072047,0.844127898744648
"Funhe2EKm032569",0.303021684801116,0.105942076827685,0.906805017636063
"Funhe2EKm032570",0.0227145300764372,0.0997197665570936,0.433549269503187
"Funhe2EKm032572",0.0672532340029281,0.425778206184076,0.99664042267061
"Funhe2EKm032574",0.312806736391331,0.3558578970573,0.635855012583311
"Funhe2EKm032575",3.39498840669582e-05,0.0937817260014522,0.488899142009976
"Funhe2EKm032578",0.0338327427843984,0.0151956270661803,0.158878413247185
"Funhe2EKm032579",0.405375074856355,0.000327436905173366,0.0460256548153358
"Funhe2EKm032582",0.00367865758204882,0.579231288928366,0.598114299598106
"Funhe2EKm032584",5.59444846240818e-05,0.867514863687638,0.43819389001069
"Funhe2EKm032585",0.0739422138710599,0.319894657420578,0.689072934702623
"Funhe2EKm032587",0.0249824376067643,0.560890880788824,0.169388776786077
"Funhe2EKm032588",0.00466586829996332,0.973954933134521,0.952039454467405
"Funhe2EKm032590",0.712836215992376,0.632376790785542,0.628804451711323
"Funhe2EKm032592",0.1853430422171,0.969364573510265,0.66554865048527
"Funhe2EKm032594",0.0770166458142245,0.229052064319582,0.28105305005725
"Funhe2EKm032597",0.728987641137581,0.0761208354393796,0.237395262884144
"Funhe2EKm032599",0.000499952447518369,0.287715358443856,0.674936432048809
"Funhe2EKm032602",0.0404667193738389,0.00919790180601317,0.165405777905187
"Funhe2EKm032604",0.000682164255785927,0.901024921273517,0.416154294810927
"Funhe2EKm032605",0.285517392319077,0.00644888404466817,0.478698926991534
"Funhe2EKm032607",0.0462446086616715,0.216930518588377,0.515724168434067
"Funhe2EKm032608",0.261461383815602,0.0953039538813845,0.713257839435478
"Funhe2EKm032616",0.0264437703322067,2.76549742845518e-05,0.346553769821029
"Funhe2EKm032617",0.29202484989782,0.141013205600034,0.426653433414546
"Funhe2EKm032618",0.934931173386671,0.0343271298252409,0.904853014157397
"Funhe2EKm032619",0.00125541143039957,0.000655853034341595,0.439177035047254
"Funhe2EKm032620",0.554327513733371,0.764177133126072,0.964574448854706
"Funhe2EKm032621",0.00900696763690997,0.0255104298402336,0.354287601585012
"Funhe2EKm032622",0.135127180836009,0.200584817198705,0.76223390543011
"Funhe2EKm032626",6.39578969755621e-05,0.458854453289821,0.837715279182429
"Funhe2EKm032627",0.268418212719904,0.411323285166463,0.749093511273678
"Funhe2EKm032628",0.161613367035882,0.00217497366095498,0.423828185973062
"Funhe2EKm032630",0.416698405788027,0.749113562829174,0.6677255578289
"Funhe2EKm032631",0.295332334928563,0.0127226089041769,0.801545777101851
"Funhe2EKm032632",0.230702196275454,0.0131238014913999,0.295183254841293
"Funhe2EKm032637",0.147322811295998,0.42077529100688,0.316937750707453
"Funhe2EKm032638",0.0458727257289435,0.312013396545415,0.31663215183339
"Funhe2EKm032639",0.135206815231284,0.375293924959005,0.343897038005861
"Funhe2EKm032640",0.38010214184324,0.594978126334823,0.160283223844921
"Funhe2EKm032641",0.394127233427127,0.365740273574342,0.318336166244865
"Funhe2EKm032644",0.00666560276152142,0.403452253924364,0.0365412243620907
"Funhe2EKm032645",0.26363142230936,0.000320064738736392,0.173543138824478
"Funhe2EKm032646",0.794229446919565,0.998529462438219,0.377379052912062
"Funhe2EKm032648",3.9572427774238e-06,0.000944250706139439,0.0568470464659541
"Funhe2EKm032649",0.000943036504424233,0.0137422228337395,0.0908754230023722
"Funhe2EKm032650",0.00650585182477567,0.129429896553461,0.588905034706123
"Funhe2EKm032652",0.00215162346837755,0.117073878738247,0.143960592847695
"Funhe2EKm032653",5.7887480943103e-05,0.0619905843278472,0.529651635991375
"Funhe2EKm032654",0.280810462714571,0.591889475548916,0.480221549620378
"Funhe2EKm032655",0.000642771113793977,0.00158488683307526,0.124525510617822
"Funhe2EKm032656",0.151815243139312,0.307429974738333,0.00743337838855742
"Funhe2EKm032657",0.918711696142473,0.0814826174950221,0.0233427029374895
"Funhe2EKm032658",0.00581713038600009,0.00109728557647486,0.0358103330049781
"Funhe2EKm032659",0.45144626118966,0.285600355520068,0.358494858958237
"Funhe2EKm032660",0.00411183170075256,0.00555260922380266,0.0144836480155581
"Funhe2EKm032662",0.518768281767155,0.722910590606327,0.705075132946195
"Funhe2EKm032663",0.00772805231067954,0.129863552750386,0.626836285607755
"Funhe2EKm032664",0.230987863606851,0.260886687065053,0.658687347822985
"Funhe2EKm032665",0.506697281470898,0.159599556405619,0.420523873461876
"Funhe2EKm032666",0.875396390393983,0.121750391353252,0.301098700814305
"Funhe2EKm032667",0.367342765491066,0.0705179909674746,0.22501760710961
"Funhe2EKm032668",0.262628631041282,0.614106341608945,0.762805555236586
"Funhe2EKm032670",0.000803768800329434,0.00850045474629841,0.282710127613263
"Funhe2EKm032672",0.39059059598368,0.108925067229619,0.755120893640905
"Funhe2EKm032674",0.113941998814291,0.00154651139068092,0.835279283495075
"Funhe2EKm032675",0.573250904904482,0.00799133095032332,0.418305870501299
"Funhe2EKm032676",2.73976813873558e-10,0.0181995962408607,0.79855642615149
"Funhe2EKm032677",0.128246797405005,0.00270133247303975,0.356828824664099
"Funhe2EKm032679",0.0635951347755485,0.772071262436778,0.337950016247725
"Funhe2EKm032680",0.118576838350289,0.000158912342975029,0.0286530860323157
"Funhe2EKm032682",0.0681464425613771,0.000242236198797231,0.0117453320862151
"Funhe2EKm032684",0.00276163173017172,0.61416682032731,0.0631680235958974
"Funhe2EKm032685",0.00180913946604031,0.0554369170008549,0.653784873026077
"Funhe2EKm032686",7.55936686982979e-25,0.151273917939021,0.441615080268238
"Funhe2EKm032687",0.321075336250594,0.444613461946595,0.85838566823512
"Funhe2EKm032689",0.00729614459288989,0.739894436275587,0.559301468248339
"Funhe2EKm032690",0.362466173639514,0.316727416738496,0.494339058420611
"Funhe2EKm032692",0.109023165800473,0.10513265678516,0.467010457764472
"Funhe2EKm032694",0.119659183157233,0.0473522952056844,0.079954283870684
"Funhe2EKm032695",0.233336088881826,0.019831814503167,0.539242210234868
"Funhe2EKm032696",0.175260897976454,0.945900070209182,0.196115515378851
"Funhe2EKm032698",0.0310020944541674,0.0559619649823146,0.248770094150364
"Funhe2EKm032699",0.83413114215438,0.589258110514773,0.435136942182141
"Funhe2EKm032701",0.119315792796309,0.332326909026714,0.576266378620863
"Funhe2EKm032702",0.31874845601394,0.218638383167239,0.856316264904816
"Funhe2EKm032703",0.408781481985133,0.950397368616084,0.874132796969643
"Funhe2EKm032704",0.889251743190325,0.017012556617831,0.117207654440925
"Funhe2EKm032705",1.01697836797981e-06,0.0982802249663319,0.0351193577691343
"Funhe2EKm032706",0.195437144943547,0.0572971107738398,0.969834468302148
"Funhe2EKm032707",0.0410368140220202,0.727816129167771,0.305342134112256
"Funhe2EKm032708",0.01795489611361,0.154286553328961,0.247406382862435
"Funhe2EKm032709",0.000807505004158104,0.132493915437567,0.0887780860503139
"Funhe2EKm032710",0.0932885203126101,0.000616206062394876,0.26705269981544
"Funhe2EKm032712",0.0820272370113643,0.00300323544811694,0.925748963691195
"Funhe2EKm032713",0.553853853701563,0.652568016600934,0.899488437463686
"Funhe2EKm032714",0.629764932688711,0.260121465021834,0.94243351552962
"Funhe2EKm032715",0.0534793828435258,0.0241436556032219,0.833774760039833
"Funhe2EKm032716",0.2244588634061,0.000103850895513108,0.321159510540005
"Funhe2EKm032717",0.117448559756134,0.0855020563609041,0.263889965205569
"Funhe2EKm032718",0.133292821599058,0.101457461580105,0.319552188252084
"Funhe2EKm032719",0.00417364038229231,0.0369505771033221,0.235079380611053
"Funhe2EKm032720",0.0612852226197146,0.0620156894493677,0.896318223446808
"Funhe2EKm032721",0.0100271972411644,0.572596949851622,0.0744631117869995
"Funhe2EKm032722",0.0485540731106887,0.000109355540623799,0.899039787082849
"Funhe2EKm032723",0.476130353001164,0.539360887613024,0.23678127133472
"Funhe2EKm032725",0.00187773744766098,0.148007135363151,0.426229309895864
"Funhe2EKm032726",0.00144205977560761,0.0613104093380747,0.121101696455952
"Funhe2EKm032727",0.0329628473881887,0.445669795080572,0.633383454940461
"Funhe2EKm032729",0.352898094904398,0.00042258112071414,0.144201935484704
"Funhe2EKm032730",0.0438264432154713,0.0339215906969297,0.252821791333
"Funhe2EKm032731",0.433150414261025,0.000491437067651847,0.223602302149354
"Funhe2EKm032732",0.767769044535255,0.241181509297769,0.768523754059951
"Funhe2EKm032733",0.0754560776019437,0.466837271608944,0.453766413263708
"Funhe2EKm032735",0.018855785244397,5.49442069334809e-08,0.0516986534646521
"Funhe2EKm032736",0.477169755307079,0.00804674048337674,0.614121869183939
"Funhe2EKm032738",0.0118466703084436,0.0129416003643599,0.892166062455745
"Funhe2EKm032739",0.226820428320186,0.0535568005373194,0.859372777914404
"Funhe2EKm032740",0.830321181750423,0.635571295858849,0.409403985483319
"Funhe2EKm032743",0.0106745505910084,0.420140796499106,0.783975761328463
"Funhe2EKm032746",0.405119870750461,0.764174274520931,0.551462932918234
"Funhe2EKm032748",0.516926773334684,0.537461992753001,0.6800164029593
"Funhe2EKm032749",0.000863171041503966,0.621921440616704,0.713780079779301
"Funhe2EKm032750",0.136320341411535,0.0894344820591798,0.443752529961358
"Funhe2EKm032751",0.160262324780532,0.0380851233917375,0.00851146180658651
"Funhe2EKm032752",0.752689867670551,0.0982859092388721,0.352713272187636
"Funhe2EKm032753",0.565545269689685,0.00381263159873857,0.682548199300423
"Funhe2EKm032754",0.0166970148193468,0.147644658641764,0.11457050027754
"Funhe2EKm032755",0.00559198260067546,4.13077378184913e-05,0.0451067148088877
"Funhe2EKm032756",0.962488022497605,0.0592603882895109,0.192587909251479
"Funhe2EKm032757",0.0210852420451324,0.123391248614455,0.840296658467105
"Funhe2EKm032758",0.053693650521608,0.347445602282009,0.606164696646214
"Funhe2EKm032759",0.365822460960461,0.577235220383853,0.188470453071188
"Funhe2EKm032761",0.400028817009319,0.302430189208166,0.737461539905385
"Funhe2EKm032764",0.259868870371374,0.0660256495363903,0.659955991538208
"Funhe2EKm032766",4.30191019022359e-05,0.00133176891784636,0.371094856618044
"Funhe2EKm032767",0.0472722829000204,0.723836049458573,0.610506342695786
"Funhe2EKm032768",0.00138699617078973,0.162530755189867,0.000319388511467325
"Funhe2EKm032769",0.0746861615960359,0.024209069826316,0.0261207008394292
"Funhe2EKm032770",0.00892425547881641,0.00824486434446971,0.914339270005586
"Funhe2EKm032771",0.562506225263603,0.611487275434493,0.727276746391317
"Funhe2EKm032773",0.248045446741495,0.276343254792908,0.918768006894463
"Funhe2EKm032774",0.0466466511819933,0.383250521096643,0.136236309336601
"Funhe2EKm032775",3.7959992103467e-05,0.00309928077797006,0.296210213041844
"Funhe2EKm032776",0.578354444397113,0.340963587292233,0.36224822666804
"Funhe2EKm032777",0.7879320742774,0.0537297473357496,0.760553330649139
"Funhe2EKm032778",0.0323891257968017,0.512968835827926,0.0135543715292142
"Funhe2EKm032779",0.374691861778308,0.368670860695249,0.428689794621319
"Funhe2EKm032780",0.000324827630842502,0.0837748640158999,0.396004252018926
"Funhe2EKm032781",0.000185134882622096,1.64612751696944e-05,0.765043737996449
"Funhe2EKm032783",0.047070619431302,0.00229101004427491,0.904572481999881
"Funhe2EKm032784",0.000603825307126036,0.00827073477572007,0.272342017110307
"Funhe2EKm032787",2.72978838060224e-08,0.775707113714174,0.109348296384468
"Funhe2EKm032788",0.0117639610052825,0.46037177344995,0.7499155271634
"Funhe2EKm032789",0.430270121633235,0.066049877169256,0.944783043388256
"Funhe2EKm032790",0.000804053608539202,0.217413203731259,0.640383853298299
"Funhe2EKm032791",0.245161504292861,0.0317760855914915,0.378478431225588
"Funhe2EKm032792",0.163261457782895,0.00187537455619957,0.0198112577074528
"Funhe2EKm032793",0.647096149285583,0.000762489516829115,0.75421369292676
"Funhe2EKm032794",0.713062084853616,0.0858800543905639,0.0854857634561816
"Funhe2EKm032795",0.304478720769366,0.00552472696628227,0.552711230012678
"Funhe2EKm032796",0.380256824958409,0.111621583327934,0.185587539493738
"Funhe2EKm032797",0.335513787556052,0.0205591874895741,0.0928739857089763
